latitude,longitude,era5_t2m_2015_C,era5_t2m_2016_C,era5_t2m_2017_C,era5_t2m_2018_C,era5_t2m_2019_C,era5_t2m_2020_C,era5_t2m_2021_C,era5_t2m_2022_C,era5_t2m_2023_C,era5_t2m_2024_C
65.0903,129,-13.8866,-14.1928,-13.8392,-13.4530,-13.6152,-12.8939,-13.9018,-13.3703,-14.8669,-14.3127
65.0903,131,-12.6563,-13.4857,-12.6616,-12.5871,-12.8054,-11.8662,-12.7517,-12.3835,-13.5388,-13.3003
65.0903,133,-13.0170,-13.8462,-12.7379,-12.8564,-13.2382,-12.1459,-12.6614,-12.2649,-13.3951,-13.3442
65.0903,135,-12.2859,-13.0833,-12.0637,-12.0891,-12.4571,-11.5890,-12.1709,-11.5159,-12.7519,-12.4710
65.0903,137,-13.3429,-14.4369,-13.1523,-12.9007,-13.6542,-12.9247,-12.7321,-12.4802,-13.8179,-13.7030
65.0903,139,-15.2141,-15.4400,-14.6089,-13.6808,-14.8489,-14.3806,-13.6675,-13.6446,-14.8176,-14.8290
65.0903,141,-14.1503,-14.4987,-13.7713,-12.9928,-14.0466,-13.5312,-13.2280,-12.8585,-13.9767,-13.7496
65.0903,143,-12.8611,-12.0224,-11.9242,-11.2862,-12.3235,-12.0063,-11.4048,-11.1116,-12.3050,-11.9361
65.0903,145,-13.6880,-12.8039,-12.8490,-12.2688,-12.6182,-12.6516,-12.1745,-11.9442,-13.0149,-12.6584
65.0903,147,-11.8156,-10.2930,-10.9254,-10.5418,-10.3181,-10.5538,-10.6675,-10.4084,-11.1635,-10.4974
65.0903,149,-10.4169,-9.3281,-9.9057,-9.6769,-8.9527,-9.2793,-10.0125,-9.4953,-10.1121,-9.6536
65.0903,151,-9.1280,-7.6904,-8.7836,-9.2526,-8.0493,-7.7829,-9.4455,-9.4226,-8.7043,-8.4891
65.0903,153,-10.1390,-8.7093,-9.4466,-9.8739,-8.8885,-9.1320,-10.7475,-10.1588,-9.8896,-9.2677
65.0903,155,-9.2615,-7.6449,-8.3055,-8.4973,-7.9668,-8.7098,-9.6702,-9.2632,-8.9616,-8.6188
65.0903,157,-9.2408,-7.9999,-8.1132,-8.5785,-8.3581,-8.8951,-9.7726,-8.7773,-8.9158,-8.8880
65.0903,159,-9.7627,-8.2382,-8.3381,-9.1932,-9.0252,-9.2011,-10.5206,-8.6175,-9.2596,-9.5695
65.0903,161,-8.9245,-7.4435,-7.1219,-8.4572,-8.2403,-8.3791,-10.0709,-7.7442,-8.5062,-8.8454
65.0903,163,-10.7228,-8.6816,-8.8114,-9.9144,-9.8868,-9.8204,-11.7986,-8.9231,-10.3080,-10.3593
65.0903,165,-10.9063,-8.4246,-8.6959,-9.8508,-9.7711,-10.0329,-11.9829,-9.2880,-10.5751,-10.3208
65.0903,167,-8.9909,-6.1557,-7.0194,-7.8672,-7.5558,-8.2734,-9.9912,-7.6007,-8.8102,-8.4525
65.0903,169,-9.1313,-6.1291,-7.2568,-7.9699,-7.3454,-8.1321,-10.0643,-7.5577,-8.9912,-8.3585
65.0903,171,-7.0831,-3.6679,-5.0058,-5.6718,-4.8384,-5.7525,-7.9262,-5.4391,-6.7620,-6.0006
65.0903,173,-7.6065,-4.1619,-5.2218,-5.8051,-5.2944,-6.1646,-8.3818,-5.6423,-7.1147,-6.6422
65.0903,175,-6.8564,-3.6422,-4.5761,-4.9507,-4.1491,-5.3326,-7.7934,-5.0895,-6.4699,-5.9653
65.0903,177,-6.1560,-3.4778,-4.0067,-4.3238,-3.5196,-4.7240,-7.6796,-4.8364,-5.8809,-5.3650
65.0903,179,-6.5625,-3.4442,-4.3084,-4.1372,-3.4425,-4.7633,-7.9072,-4.8383,-6.6304,-5.8239
67.0931,-179,-8.6184,-6.2586,-5.8852,-6.3825,-6.0469,-6.4999,-10.3741,-7.3587,-8.6574,-8.3590
67.0931,-177,-8.4605,-6.3705,-5.5294,-6.2162,-5.7651,-6.4252,-10.1706,-7.6264,-8.4752,-8.6643
67.0931,-175,-7.0934,-5.8407,-4.6380,-4.8003,-4.5603,-5.7844,-9.1744,-6.9498,-7.1994,-7.8584
67.0931,-163,-3.3878,-2.9280,-3.0222,-1.7589,-1.4171,-3.9227,-5.7781,-4.2742,-4.0171,-3.7259
67.0931,-161,-4.6250,-2.0826,-3.8516,-2.7659,-1.7418,-4.7074,-6.5630,-5.4321,-5.2930,-4.1734
67.0931,-159,-4.2973,-2.2031,-3.6869,-2.9859,-1.7051,-4.6635,-6.3127,-5.2869,-4.9725,-4.0637
67.0931,-157,-4.2807,-2.4937,-3.6898,-3.2473,-2.5846,-5.1992,-6.7063,-5.4902,-5.2286,-4.2432
67.0931,-155,-4.9711,-3.7062,-4.6474,-4.3741,-3.9537,-6.0927,-7.0798,-5.8203,-5.7428,-5.1727
67.0931,-153,-4.6332,-3.8111,-4.4837,-4.4199,-4.0614,-6.0483,-6.7884,-5.4472,-5.3002,-5.2582
67.0931,-151,-3.5340,-2.5747,-3.5439,-3.3660,-2.8041,-4.9041,-5.4820,-4.2847,-3.9361,-4.1077
67.0931,-149,-6.2189,-5.2660,-5.9288,-5.9541,-5.8351,-7.3821,-7.8389,-6.9985,-6.1685,-6.9060
67.0931,-147,-3.3737,-2.4848,-3.5401,-3.3233,-2.8240,-4.8532,-4.7935,-4.2013,-2.9234,-4.2468
67.0931,-145,-2.2915,-1.6660,-2.5784,-2.3355,-1.4839,-3.8280,-3.5739,-3.3696,-1.8324,-3.2016
67.0931,-143,-3.3585,-2.8895,-3.4252,-3.5232,-2.4644,-4.9561,-4.7535,-4.4510,-2.6806,-4.3739
67.0931,-143,-3.3585,-2.8895,-3.4252,-3.5232,-2.4644,-4.9561,-4.7535,-4.4510,-2.6806,-4.3739
67.0931,-141,-5.2402,-5.0241,-4.7256,-5.3041,-4.3182,-6.7742,-6.9414,-6.3396,-4.4278,-5.9697
67.0931,-141,-5.2402,-5.0241,-4.7256,-5.3041,-4.3182,-6.7742,-6.9414,-6.3396,-4.4278,-5.9697
67.0931,-139,-6.0014,-5.7738,-5.0977,-5.9631,-5.3133,-7.6593,-7.5251,-7.0481,-5.0275,-6.5237
67.0931,-139,-6.0014,-5.7738,-5.0977,-5.9631,-5.3133,-7.6593,-7.5251,-7.0481,-5.0275,-6.5237
67.0931,-137,-5.5909,-5.1319,-4.6246,-5.4629,-4.7503,-7.1494,-6.6862,-6.5567,-4.2255,-6.0208
67.0931,-135,-5.4172,-5.2904,-4.0723,-5.3759,-4.3887,-6.5182,-6.2416,-6.1566,-4.1930,-5.7490
67.0931,-133,-4.6723,-4.4825,-3.3403,-4.7100,-3.8249,-5.9914,-5.6199,-5.5503,-3.4826,-5.1888
67.0931,-131,-5.0006,-4.7093,-3.8558,-5.0832,-4.4877,-6.5810,-6.3662,-6.1060,-3.8675,-5.2922
67.0931,-127,-6.3970,-5.9101,-5.3476,-6.4777,-6.0821,-7.8922,-7.9734,-7.5536,-4.7318,-6.1612
67.0931,-125,-6.6812,-6.1294,-5.8705,-6.9787,-6.6465,-8.1515,-8.2852,-7.6693,-4.9659,-6.1607
67.0931,-123,-7.7503,-7.0351,-7.2229,-8.1622,-8.0699,-9.1458,-9.1218,-8.4834,-5.7346,-6.9663
67.0931,-117,-10.0796,-9.1425,-9.1499,-10.5355,-10.1369,-10.6793,-10.6349,-9.9670,-7.1335,-8.1736
67.0931,-115,-10.3442,-9.3656,-9.3951,-10.9205,-10.3850,-10.8256,-10.8973,-10.0486,-7.2241,-8.2272
67.0931,-113,-9.8065,-8.8113,-8.8485,-10.4912,-9.8987,-10.2290,-10.4497,-9.4119,-6.9218,-7.6656
67.0931,-109,-10.5234,-9.1635,-9.2420,-10.7922,-10.3332,-10.0235,-10.3506,-9.3513,-7.3829,-7.7311
67.0931,-107,-10.7964,-9.4864,-9.4839,-11.0636,-10.4396,-10.1656,-10.2044,-9.5273,-7.2144,-7.5843
67.0931,-105,-11.7299,-10.2906,-10.5765,-12.1465,-11.4408,-11.0106,-11.1164,-10.5941,-8.3777,-8.3786
67.0931,-103,-12.2059,-10.6534,-11.1752,-12.5962,-11.6346,-11.3569,-11.3262,-11.1244,-8.8615,-8.6633
67.0931,-97,-13.1346,-11.3744,-11.8554,-13.3049,-11.8387,-12.0081,-11.2185,-11.9734,-9.8190,-9.3434
67.0931,-95,-13.7554,-11.8795,-12.1389,-13.9447,-12.1028,-12.4667,-11.1538,-12.3577,-10.1898,-9.6538
67.0931,-91,-15.1317,-13.0169,-13.3694,-15.3300,-13.1151,-13.4206,-12.0693,-13.4477,-11.6030,-10.6995
67.0931,-89,-14.8467,-12.6750,-13.0465,-15.0713,-12.7246,-12.8288,-11.7952,-13.1582,-11.3162,-10.3274
67.0931,-87,-13.8269,-11.8276,-11.9942,-14.1336,-11.4740,-11.7564,-10.7148,-11.9234,-10.5119,-9.4720
67.0931,-85,-14.7375,-11.9767,-12.1802,-14.6382,-11.5085,-12.0401,-11.0134,-12.0278,-10.7970,-9.6876
67.0931,-83,-14.9923,-12.1206,-12.1636,-14.4827,-11.4919,-12.1455,-11.3267,-12.0725,-11.1691,-10.1217
67.0931,-67,-13.2786,-9.5927,-10.3840,-11.7238,-8.2134,-10.4394,-8.7136,-10.0462,-10.1000,-9.3996
67.0931,-65,-16.6991,-13.0208,-13.7948,-15.2310,-11.9246,-14.2720,-11.6747,-13.0482,-13.3054,-12.5403
67.0931,-53,-8.8981,-4.7365,-5.5549,-6.8791,-4.5139,-6.2220,-4.5959,-5.1584,-5.5429,-6.0319
67.0931,-51,-8.1605,-3.5926,-4.9312,-6.4349,-3.4834,-5.3505,-4.1216,-4.5176,-4.8845,-5.4939
67.0931,-49,-12.2774,-8.0447,-8.9676,-10.1459,-8.1204,-9.7905,-8.6779,-8.2507,-8.5677,-9.4151
67.0931,-39,-15.1880,-12.7212,-13.8852,-14.4614,-13.8614,-14.7486,-13.8540,-13.6631,-14.6617,-14.7359
67.0931,-37,-16.1873,-13.7415,-14.8951,-15.6273,-14.6519,-15.5470,-14.7878,-14.6786,-15.5290,-15.5985
67.0931,-35,-12.8295,-10.5973,-11.8365,-12.1493,-11.6933,-12.2419,-11.5432,-11.4853,-12.4602,-12.1845
67.0931,15,2.5326,2.1459,1.6438,1.7303,1.4402,2.8078,0.9742,2.1408,0.9204,2.8892
67.0931,15,2.5326,2.1459,1.6438,1.7303,1.4402,2.8078,0.9742,2.1408,0.9204,2.8892
67.0931,17,-0.7522,-0.9074,-1.4742,-1.5475,-1.7036,-0.2850,-1.9815,-1.0357,-2.0038,-0.5154
67.0931,17,-0.7522,-0.9074,-1.4742,-1.5475,-1.7036,-0.2850,-1.9815,-1.0357,-2.0038,-0.5154
67.0931,19,1.1092,0.5912,-0.0045,0.2996,-0.2811,1.6573,-0.1394,0.8950,-0.1854,1.2699
67.0931,19,1.1092,0.5912,-0.0045,0.2996,-0.2811,1.6573,-0.1394,0.8950,-0.1854,1.2699
67.0931,21,1.7679,1.1101,0.3574,0.8922,0.3316,2.2091,0.5701,1.5153,0.7205,1.9199
67.0931,23,2.2247,1.6528,0.7831,1.5929,0.9425,2.8438,1.0181,2.0894,1.3477,2.3886
67.0931,23,2.2247,1.6528,0.7831,1.5929,0.9425,2.8438,1.0181,2.0894,1.3477,2.3886
67.0931,25,2.0897,1.7611,0.7862,1.6226,0.7997,2.6943,0.8632,1.8565,1.2453,2.0901
67.0931,25,2.0897,1.7611,0.7862,1.6226,0.7997,2.6943,0.8632,1.8565,1.2453,2.0901
67.0931,27,1.8901,1.6778,0.5516,1.6527,0.5983,2.3584,0.4557,1.7011,1.0670,1.8685
67.0931,27,1.8901,1.6778,0.5516,1.6527,0.5983,2.3584,0.4557,1.7011,1.0670,1.8685
67.0931,29,1.6095,1.6231,0.3308,1.6530,0.3731,2.1609,0.1159,1.6231,0.9723,1.6032
67.0931,29,1.6095,1.6231,0.3308,1.6530,0.3731,2.1609,0.1159,1.6231,0.9723,1.6032
67.0931,31,1.4547,1.4267,0.1098,1.4621,0.2522,2.0762,-0.1696,1.5670,0.7951,1.4082
67.0931,31,1.4547,1.4267,0.1098,1.4621,0.2522,2.0762,-0.1696,1.5670,0.7951,1.4082
67.0931,33,2.3989,2.7857,1.6941,2.4984,1.3926,3.2583,0.9488,2.7162,2.0922,2.4938
67.0931,35,1.8111,2.2299,0.8958,1.9861,0.7894,2.6701,0.4016,2.3964,1.5673,2.0275
67.0931,37,1.4064,2.0027,0.6764,1.6247,0.4512,2.3243,-0.0327,2.0776,1.2879,1.6994
67.0931,39,0.6642,1.4517,0.1743,0.8958,-0.1583,1.6694,-0.7380,1.4429,0.7075,0.9181
67.0931,41,1.0639,1.7338,0.7309,1.1036,0.3778,2.1125,-0.2319,1.5323,1.1629,0.8537
67.0931,45,0.5037,1.2625,0.5215,0.8365,-0.1751,1.8607,-1.2949,1.3878,0.8272,0.5825
67.0931,49,-1.4226,-0.2660,-0.8784,-1.0212,-1.9707,0.2432,-3.0735,-0.1945,-0.6051,-1.0294
67.0931,51,-0.8417,0.5945,-0.0369,-0.3395,-1.3026,1.2004,-2.3602,0.6317,0.3283,-0.3641
67.0931,53,-1.1712,0.2870,-0.3345,-0.8792,-1.6523,0.9884,-2.5660,0.2592,0.2108,-0.9002
67.0931,55,-2.0770,-0.5639,-1.1718,-1.9751,-2.5793,0.1529,-3.4093,-0.7172,-0.5933,-1.8740
67.0931,57,-2.2848,-0.8130,-1.3209,-2.3393,-2.7153,0.0967,-3.6663,-0.9741,-0.7234,-2.1009
67.0931,59,-2.5890,-1.1875,-1.6578,-2.7014,-2.8543,-0.0594,-3.9956,-1.3455,-0.9572,-2.2308
67.0931,61,-3.0111,-1.4715,-2.1543,-3.0125,-3.2034,-0.2776,-4.4867,-1.6794,-1.2599,-2.5065
67.0931,63,-3.4881,-1.9843,-2.7984,-3.7467,-3.7893,-0.6167,-5.0043,-2.3306,-1.8160,-3.1048
67.0931,65,-5.4716,-4.1010,-4.8245,-5.9658,-5.8727,-2.7790,-6.9199,-4.2582,-3.8782,-5.1746
67.0931,67,-4.9295,-3.6446,-4.7932,-5.4920,-5.4752,-2.3484,-6.2454,-3.7539,-3.4050,-4.7270
67.0931,69,-4.3673,-3.0808,-4.2606,-5.1983,-4.8908,-1.6798,-5.9706,-3.2508,-2.9488,-4.1822
67.0931,71,-4.5265,-2.9464,-4.2531,-5.4208,-4.8158,-1.8310,-6.1088,-3.5665,-3.3352,-4.4962
67.0931,75,-5.5516,-3.9978,-4.9454,-6.4442,-5.0360,-2.5398,-7.4768,-4.3785,-4.3839,-5.2252
67.0931,77,-5.3610,-4.1690,-4.9649,-6.3655,-5.0212,-2.5800,-7.5203,-4.2936,-4.4222,-5.0401
67.0931,79,-5.4329,-4.6354,-5.2586,-6.6497,-5.2559,-2.7931,-7.9510,-4.4779,-4.8761,-5.1831
67.0931,81,-5.1459,-4.5276,-5.0316,-6.5479,-5.0620,-2.5554,-7.9216,-4.3290,-4.7823,-4.9211
67.0931,83,-5.2717,-4.9419,-5.2370,-6.8126,-5.2382,-2.7747,-8.2054,-4.6278,-5.1599,-5.1079
67.0931,85,-5.1160,-5.0224,-5.1693,-6.7386,-5.0819,-2.6995,-8.0764,-4.4959,-5.3671,-4.9467
67.0931,87,-4.8029,-4.8268,-4.9096,-6.5977,-4.9003,-2.3393,-7.6568,-4.1268,-5.3039,-4.5253
67.0931,89,-5.6435,-5.5399,-5.7779,-7.2178,-5.4300,-2.9714,-8.0874,-4.7028,-6.1278,-5.2089
67.0931,91,-7.7144,-7.4135,-7.5929,-8.9284,-7.1480,-4.7927,-10.0186,-6.7242,-8.0752,-7.0380
67.0931,93,-8.1684,-7.8849,-8.2504,-9.1160,-7.4447,-5.3628,-10.3996,-7.1783,-8.3696,-7.8085
67.0931,95,-9.8542,-10.0750,-10.0342,-10.4858,-9.1735,-7.3685,-11.8153,-8.9015,-10.0281,-9.6022
67.0931,97,-10.0040,-10.1868,-10.3549,-10.5605,-9.4889,-7.7796,-11.5781,-9.0926,-10.3612,-9.8023
67.0931,99,-9.7498,-9.9062,-10.2574,-10.0825,-9.2434,-7.7070,-11.0314,-8.9499,-10.1933,-9.5521
67.0931,101,-8.9428,-9.3752,-9.3602,-9.1031,-7.9627,-6.4358,-10.4409,-8.1688,-9.5210,-8.3836
67.0931,103,-7.9493,-8.7725,-8.3587,-8.4292,-7.0360,-5.5966,-9.6703,-7.3162,-8.6560,-7.5823
67.0931,105,-7.8421,-8.7365,-8.2458,-8.4064,-6.9745,-5.5484,-9.6978,-7.3010,-8.7764,-7.5339
67.0931,107,-7.5777,-8.4688,-8.0648,-7.9881,-6.7248,-4.8822,-9.0946,-6.9455,-8.3235,-7.1805
67.0931,109,-7.8904,-8.8113,-8.2388,-7.8288,-7.1283,-5.1040,-9.0260,-7.2644,-8.0849,-7.2610
67.0931,111,-8.4540,-9.3485,-8.7519,-8.3988,-7.7962,-5.9918,-9.7518,-8.0369,-8.7648,-7.8178
67.0931,113,-8.6246,-9.2383,-9.0096,-8.4777,-7.9545,-6.3062,-9.6673,-8.2561,-8.7690,-8.0553
67.0931,115,-8.8910,-9.4980,-9.1869,-8.7084,-8.4518,-6.6154,-9.7375,-8.4919,-8.9375,-8.5003
67.0931,117,-9.2028,-9.7404,-9.3836,-8.9955,-8.8312,-6.8762,-10.0057,-8.7491,-9.2295,-8.9739
67.0931,119,-9.6341,-9.7467,-9.6588,-9.2630,-9.0818,-7.2586,-10.2916,-9.1190,-9.7961,-9.5116
67.0931,121,-9.7262,-9.4322,-9.6224,-9.2578,-9.0901,-7.4559,-10.1198,-9.0598,-9.8471,-9.5829
67.0931,123,-9.6641,-9.5229,-9.5978,-9.3117,-8.8378,-7.4668,-9.9402,-9.3158,-9.9877,-9.8691
67.0931,125,-10.1291,-10.7705,-10.6017,-10.0985,-9.8524,-8.5424,-10.9968,-10.2543,-11.2302,-10.4863
67.0931,127,-12.0246,-11.6180,-11.5059,-10.6568,-11.3762,-10.4598,-11.6009,-11.1528,-12.4597,-12.1546
67.0931,129,-13.3642,-12.9016,-12.7548,-12.2972,-12.8436,-11.6993,-12.5701,-12.4338,-13.6491,-13.1473
67.0931,131,-12.1825,-12.3845,-11.6205,-11.6190,-12.3969,-10.2362,-11.9339,-11.3394,-12.1987,-12.0601
67.0931,133,-11.6819,-12.5807,-11.5313,-10.8937,-12.4096,-10.1093,-11.8930,-10.5456,-12.0359,-11.5505
67.0931,135,-10.9008,-11.8609,-10.9661,-10.7955,-11.3940,-9.8938,-11.0736,-10.4112,-11.3009,-11.0219
67.0931,137,-11.7614,-13.0030,-12.0522,-11.3899,-12.4506,-10.9528,-11.7106,-11.4266,-12.1414,-12.2558
67.0931,139,-12.9940,-13.2903,-12.6106,-12.3759,-12.7428,-11.9229,-12.3587,-11.8430,-13.3110,-13.2447
67.0931,141,-11.0300,-11.0468,-10.6597,-10.7775,-10.6804,-9.8025,-10.2219,-10.3310,-10.8607,-10.5293
67.0931,143,-10.9447,-11.0475,-10.7084,-10.5331,-10.6593,-9.8943,-10.5786,-10.1088,-10.9116,-10.4087
67.0931,145,-10.5945,-10.2089,-10.3080,-9.9870,-10.0945,-9.2861,-10.3215,-9.7374,-10.4472,-9.9657
67.0931,147,-11.1665,-10.1794,-10.4461,-10.8908,-10.2458,-9.4629,-10.6683,-10.4883,-10.5380,-10.0689
67.0931,149,-10.7961,-9.7860,-9.9345,-10.3845,-9.5613,-9.0199,-10.5394,-9.9387,-10.3307,-9.6335
67.0931,151,-10.5943,-8.9618,-9.2671,-9.9254,-9.0786,-8.5792,-10.5290,-9.9877,-9.7364,-9.3038
67.0931,153,-10.0093,-8.4284,-8.6233,-9.3524,-8.8372,-8.2026,-10.3145,-9.5835,-9.2858,-8.8962
67.0931,155,-10.2010,-8.5064,-8.7599,-9.6133,-9.1327,-8.5985,-10.5988,-10.0105,-9.6862,-9.0943
67.0931,157,-10.4361,-8.5650,-8.8733,-9.8847,-9.4490,-8.9992,-10.8445,-10.0589,-9.9247,-9.6488
67.0931,159,-10.3266,-8.2616,-8.5389,-9.7230,-9.2695,-9.0681,-10.8495,-9.6364,-9.6308,-9.7746
67.0931,161,-9.9615,-7.9257,-7.9596,-9.4235,-8.9482,-8.7171,-10.2974,-8.6813,-9.1666,-9.6760
67.0931,163,-9.6230,-7.5247,-7.3312,-9.1546,-8.5554,-8.2983,-10.0787,-8.2455,-8.8472,-9.6474
67.0931,165,-9.8896,-7.6763,-7.2882,-9.1532,-8.8232,-8.5557,-10.4388,-8.0149,-9.1231,-9.7227
67.0931,167,-11.3526,-8.8157,-9.2910,-10.0750,-10.3396,-10.2758,-12.4183,-9.5746,-11.0202,-11.1180
67.0931,169,-10.9241,-7.9087,-8.5404,-9.5162,-9.3064,-9.4210,-11.5786,-9.3263,-10.5122,-10.3689
67.0931,171,-10.6242,-7.6689,-8.3862,-9.0578,-9.0856,-9.0001,-11.5977,-9.1515,-10.2949,-10.1556
67.0931,173,-10.4188,-7.1570,-8.0473,-8.7270,-8.6954,-8.4458,-11.1830,-8.9270,-10.1640,-10.0345
67.0931,175,-9.6859,-6.1556,-7.5158,-7.6712,-7.3315,-7.6462,-10.4880,-7.9757,-9.7941,-9.1956
67.0931,177,-9.7550,-6.6363,-8.0302,-7.5930,-7.3450,-7.8174,-11.0502,-8.5352,-10.0262,-9.2432
67.0931,179,-8.7946,-6.2371,-6.9149,-6.5719,-6.3790,-6.8430,-10.4355,-7.6480,-9.0067,-8.4150
69.0958,-163,-8.2893,-5.7036,-6.0457,-5.8643,-4.4966,-7.7491,-9.8458,-7.7500,-7.7961,-7.4343
69.0958,-161,-8.7661,-6.1911,-6.7868,-6.6853,-5.1918,-8.5056,-10.1833,-8.4034,-8.3610,-8.0009
69.0958,-159,-9.0820,-6.7975,-7.0633,-6.9839,-5.5502,-8.7965,-10.3975,-8.8817,-8.4505,-8.4140
69.0958,-157,-9.5170,-7.4372,-7.4093,-7.5338,-6.0180,-9.0434,-10.5874,-9.0384,-8.4522,-8.5506
69.0958,-155,-9.1747,-7.5212,-7.1763,-7.4668,-6.2332,-9.0572,-10.4970,-8.7043,-8.2379,-8.4272
69.0958,-153,-9.0027,-7.5666,-7.2076,-7.5853,-6.1518,-9.1142,-10.3656,-8.5785,-8.1947,-8.3930
69.0958,-151,-8.3533,-7.2627,-6.7259,-7.1105,-5.8018,-8.5468,-9.9634,-8.1821,-7.8182,-7.9132
69.0958,-149,-8.5790,-7.5017,-7.1602,-7.5794,-6.3181,-8.9963,-10.4629,-8.9389,-8.1932,-8.3474
69.0958,-147,-9.7866,-8.9581,-8.6223,-9.0396,-8.5061,-10.6638,-11.3238,-10.1817,-9.2777,-9.7827
69.0958,-145,-11.2423,-10.5008,-10.1342,-10.4965,-10.3940,-11.8776,-12.7170,-11.5570,-10.7481,-11.3237
69.0958,-143,-10.8317,-9.8190,-10.0067,-9.9228,-9.7579,-11.5845,-12.0175,-11.2936,-9.7978,-10.7904
69.0958,-143,-10.8317,-9.8190,-10.0067,-9.9228,-9.7579,-11.5845,-12.0175,-11.2936,-9.7978,-10.7904
69.0958,-141,-9.8828,-9.2060,-8.7507,-9.2120,-8.5702,-10.6912,-10.9663,-10.2988,-8.6561,-9.9824
69.0958,-141,-9.8828,-9.2060,-8.7507,-9.2120,-8.5702,-10.6912,-10.9663,-10.2988,-8.6561,-9.9824
69.0958,-139,-7.9704,-7.6714,-6.9757,-7.9284,-6.5012,-8.5574,-8.9679,-8.3847,-6.6196,-7.9737
69.0958,-139,-7.9704,-7.6714,-6.9757,-7.9284,-6.5012,-8.5574,-8.9679,-8.3847,-6.6196,-7.9737
69.0958,-135,-7.0679,-6.7682,-6.1207,-7.6864,-5.8129,-8.2471,-8.1323,-8.1802,-6.0691,-7.6297
69.0958,-133,-6.8763,-6.5447,-6.0342,-7.5770,-5.6723,-8.2604,-8.0509,-7.9687,-5.9565,-7.3366
69.0958,-131,-6.8871,-6.5533,-5.8709,-7.4391,-6.0797,-8.2549,-7.9773,-7.7890,-5.4678,-6.7887
69.0958,-125,-9.0802,-8.1473,-7.9617,-8.8188,-7.9736,-10.0584,-10.0116,-8.8560,-6.5084,-7.5039
69.0958,-123,-9.7219,-8.6593,-8.6956,-10.3316,-9.3974,-10.7618,-10.5283,-9.8641,-6.7923,-8.3625
69.0958,-119,-9.6650,-8.6147,-8.8891,-10.1773,-9.1607,-10.1078,-9.8953,-9.0977,-7.1414,-7.7443
69.0958,-113,-10.9111,-10.1203,-10.3177,-11.9551,-11.2567,-10.8860,-11.1631,-10.4032,-8.3943,-8.2814
69.0958,-109,-12.3742,-11.4680,-11.8044,-12.9101,-12.2845,-11.9511,-12.2116,-11.8802,-9.9040,-9.3243
69.0958,-105,-12.5110,-11.5071,-11.9378,-13.1807,-12.2897,-12.0551,-12.1634,-12.3001,-10.0907,-9.2887
69.0958,-103,-13.4812,-12.1467,-12.7159,-13.8085,-12.8695,-12.8550,-12.3807,-13.0683,-10.6588,-10.0063
69.0958,-97,-13.8585,-12.3027,-12.8570,-14.5912,-12.9469,-13.3021,-12.3027,-13.0263,-10.8582,-10.6234
69.0958,-93,-14.0365,-12.3701,-12.9438,-15.0071,-13.1393,-12.9821,-11.7578,-13.0174,-10.8716,-10.6741
69.0958,-89,-13.0550,-11.5361,-12.0199,-14.3248,-12.0723,-11.9514,-10.7876,-12.2059,-10.7267,-9.9125
69.0958,-83,-14.6475,-12.2399,-12.4712,-15.0476,-11.9015,-12.5623,-11.4488,-12.7588,-12.0893,-10.8284
69.0958,-69,-15.7882,-12.0173,-13.4320,-14.2960,-10.8973,-12.9770,-11.6049,-13.2569,-12.8712,-11.5894
69.0958,-51,-7.2921,-2.8223,-4.3225,-5.6860,-2.6625,-4.1549,-3.6309,-3.6508,-4.5067,-4.7297
69.0958,-49,-12.1411,-7.8647,-8.7758,-9.9491,-7.9812,-9.4076,-8.3036,-7.8239,-8.4781,-9.3192
69.0958,19,1.7104,1.6487,0.6226,0.9152,0.4261,1.7428,0.3933,1.1552,0.7037,1.9243
69.0958,19,1.7104,1.6487,0.6226,0.9152,0.4261,1.7428,0.3933,1.1552,0.7037,1.9243
69.0958,21,-0.7682,-0.6785,-1.8994,-1.2319,-2.0694,-0.6050,-1.9255,-0.6860,-1.4493,-0.1888
69.0958,21,-0.7682,-0.6785,-1.8994,-1.2319,-2.0694,-0.6050,-1.9255,-0.6860,-1.4493,-0.1888
69.0958,21,-0.7682,-0.6785,-1.8994,-1.2319,-2.0694,-0.6050,-1.9255,-0.6860,-1.4493,-0.1888
69.0958,23,0.4790,0.4926,-0.7555,0.2145,-0.9121,0.8596,-0.5930,0.3617,-0.1423,1.1187
69.0958,23,0.4790,0.4926,-0.7555,0.2145,-0.9121,0.8596,-0.5930,0.3617,-0.1423,1.1187
69.0958,23,0.4790,0.4926,-0.7555,0.2145,-0.9121,0.8596,-0.5930,0.3617,-0.1423,1.1187
69.0958,25,0.6233,0.6629,-0.6707,0.3563,-0.7051,0.7679,-0.5154,0.5612,-0.1598,1.1183
69.0958,25,0.6233,0.6629,-0.6707,0.3563,-0.7051,0.7679,-0.5154,0.5612,-0.1598,1.1183
69.0958,27,1.7583,1.7822,0.4666,1.4416,0.1724,1.9626,0.6224,1.8720,1.1788,2.2415
69.0958,27,1.7583,1.7822,0.4666,1.4416,0.1724,1.9626,0.6224,1.8720,1.1788,2.2415
69.0958,27,1.7583,1.7822,0.4666,1.4416,0.1724,1.9626,0.6224,1.8720,1.1788,2.2415
69.0958,29,1.7657,1.8986,0.5609,1.6163,0.2185,1.9858,0.3615,2.0008,1.1956,2.2740
69.0958,29,1.7657,1.8986,0.5609,1.6163,0.2185,1.9858,0.3615,2.0008,1.1956,2.2740
